pred,label1,label1_occurrence,label2,label2_occurrence,label3,label3_occurrence,label1_full,label2_full,label3_full,index,Unnamed: 11
470,gatinh,100.0,adot,93.1,quer,10.3,gatinho,adotado,,Sonhei que tinha adotado um gatinho marrom.,
17,namor,100.0,trist,100.0,dia,9.7,namorava,triste,,Sonhei que namorava o Inutilismo. Que triste.,
580,show,100.0,menin,20.0,teatr,20.0,show,,,Sonhei que estava no show ainda.,
585,cred,100.0,grav,19.6,morr,11.8,credo,gravida,,"Credo, sonhei que estava grávida de novo .",
384,album,100.0,lanc,83.3,music,16.7,album,,,Essa noite sonhei que tinha saído o álbum do Flume.,
43,malh,100.0,academ,22.2,comec,22.2,malhando,,,Dormi agora de tarde e sonhei que estava malhando.,
601,film,100.0,ia,31.0,assist,28.6,filmando,,,Sonhei que os meninos estão filmando um MV.,
227,pra,100.0,ia,13.3,amig,6.7,praia,,,Sonhei que estava na praia.,
648,disney,100.0,gent,9.5,ter,9.5,disney,,,Dormi tanto que sonhei que estava na Disney.,
528,jj,100.0,volt,100.0,flameng,60.0,jj,voltava,flamengo,Eu sonhei que o JJ voltava a treinar o Flamengo.,
79,cant,100.0,show,23.3,music,15.3,cantada,,,Ontem sonhei que o Timothée Chalamet me dava uma cantada.,
434,viaj,100.0,ia,13.2,amig,9.2,viajar,,,Sonhei que estava indo viajar e esqueci o passaporte.,
575,gostos,100.0,ache,16.7,beij,16.7,gostosa,,,"Sonhei que eu era muito, mas MUITO gostosa.",
534,cabel,100.0,aaron,0.0,abacat,0.0,cabelo,,,Sonhei que meu cabelo estava enorme...,
203,conhec,100.0,pesso,9.4,fal,8.1,conhecia,,,"Sonhei que conhecia o Gabigol,  do nada.",
412,avia,100.0,caiu,83.3,cas,16.7,aviao,,,Hoje sonhei que andei de avião .,
607,bat,100.0,menin,18.1,car,11.7,batia,,cara,Sonhei que eu batia na sua cara.,
314,pedrinh,85.7,mc,71.4,faz,28.6,pedrinhas,,,Sonhei que eu ganhava várias pedrinhas e uma organita linda.,
658,bbb,100.0,ganh,20.0,convid,10.0,bbb,,,"Nossa, sonhei que estava no BBB .",
37,jad,100.0,picon,100.0,amig,23.8,jade,picon,,Sonhei que Jade Picon me seguia.,
429,del,100.0,lan,100.0,rey,100.0,del,lana,rey,Sonhei que a Lana Del Rey estudava na minha faculdade.,
647,segu,100.0,twitt,18.8,menin,12.5,seguia,,,Sonhei que ela me seguia.,
571,sobrinh,100.0,grav,20.0,amig,13.3,sobrinho,,,Sonhei que era sobrinho do Zeca Pagodinho .,
581,cabel,100.0,faz,11.1,loir,6.9,cabelo,,,Sonhei que eu picotava meu cabelo.,
197,brig,100.0,amig,10.7,gent,9.9,briga,,,Sonhei que separava uma briga de um casal.,
3,gol,100.0,faz,37.7,jog,19.7,gol,fazia,,Sonhei que o Rigoni fazia gol.,
41,vend,100.0,eclips,15.8,grav,10.5,vendo,,,Sonhei que estava vendo o céu com ele ontem.,
582,olhand,100.0,cas,33.3,sab,33.3,olhando,,,"Eu sonhei que estava exatamente aqui, olhando para você...",
320,neym,100.0,namor,11.8,bairr,5.9,neymar,namorando,,Sonhei que estava namorando o Neymar hoje.,
470,gatinh,100.0,adot,93.1,quer,10.3,gatinha,adotado,quero,Sonhei que tinha adotado uma gatinha. Agora eu quero.,
205,cas,100.0,car,5.6,cheg,5.1,casa,,,Sonhei que estava rebocando a casa da Annabelle.,
32,mae,100.0,menin,9.5,ia,7.4,mae,,,Sonhei que minha mãe tinha achado meu .,
233,namor,100.0,gent,3.7,acredit,1.9,namorada,,,Sonhei que tinha uma namorada.,
214,filh,100.0,lind,12.1,dia,9.5,filhos,,dia,"Bom dia, família. Sonhei que tinha três filhos.",
214,filh,100.0,lind,12.1,dia,9.5,filhos,,,"Sonhei que tinha dois filhos, um casal: Jesus. Que medo.",
54,calv,100.0,fic,40.0,pesadel,14.3,calvo,ficava,,Sonhei que ficava calvo.,
203,conhec,100.0,pesso,9.4,fal,8.1,conhecido,,,Sonhei que o Karl e o Dream tinham se conhecido.,
127,namor,100.0,menin,4.8,car,3.5,namorava,,,Sonhei que namorava a Hope hoje.,
110,trafic,100.0,pres,37.5,drog,25.0,traficante,,,Sonhei que a melhor da igreja era traficante.,
366,volt,100.0,cas,6.0,fic,6.0,voltou,,,Sonhei que a Ariana voltou a ser artista.,
235,tom,100.0,banh,8.3,holland,6.4,tomei,,,Eu sonhei que tomei vodka (ou será que tomei mesmo?),
583,dad,100.0,unfollow,100.0,pesso,50.0,dado,unfollow,pessoa,Sonhei que uma pessoa muito específica tinha me dado unfollow.,
584,onlyfans,100.0,cri,25.0,jao,25.0,onlyfans,,,Sonhei que eu tinha um OnlyFans.,
585,cred,100.0,grav,19.6,morr,11.8,credo,,,Sonhei que estava na Feclesc. Credo.,
296,hom,100.0,namor,23.7,fiqu,7.9,homem,,,Sonhei que beijava esse homem e agora só penso nisso.,
586,peg,100.0,amig,6.5,fog,6.5,pegando,,,Sonhei que estava pegando a Soojin.,
497,portugal,100.0,mor,66.7,brasil,33.3,portugal,,,Eu sonhei que estava em Portugal.,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida.,
378,perd,100.0,dia,8.5,chor,7.3,perdido,,,Sonhei que eu tinha perdido um jogo do Mengão.,
483,tent,100.0,mat,97.5,algu,7.5,tentou,matar,,Sonhei que uma ex-amiga minha tentou me matar.,
421,atac,100.0,dia,12.1,cachorr,9.1,atacando,,,Sonhei que estavam me atacando com meu próprio celular.,
655,cort,100.0,quer,13.0,acho,8.7,cortando,,,Sonhei que estava me cortando. Como assim?,
406,comig,100.0,fal,95.2,fic,14.3,comigo,falar,,Sonhei que a Ana tinha parado de falar comigo.,
147,beij,100.0,menin,7.6,algu,6.4,beijava,,,Sonhei que eu beijava esse tiktok mané.,
378,perd,100.0,dia,8.5,chor,7.3,perdia,,,Sonhei que o Veiga perdia um pênalti.,
369,desbloqu,100.0,celul,25.0,chef,25.0,desbloqueava,,,Sonhei que ele me desbloqueava.,
368,clon,100.0,whatsapp,100.0,amig,20.0,clonado,whatsapp,,"Sonhei que meu WhatsApp tinha sido clonado, acordei desesperada .",
587,mat,100.0,pesso,66.7,sinistr,16.7,matei,pessoa,,"Eu sonhei que matei uma pessoa, que sonho incrível.",
137,enquadr,100.0,lev,60.0,engrac,20.0,enquadrado,,engracado,Sonhei que fui enquadrado . Foi muito engraçado e estranho.,
147,beij,100.0,menin,7.6,algu,6.4,beijado,,,Sonhei que a Marilima tinha me beijado. Nunca fui triste.,
305,l7,100.0,fic,25.0,peg,25.0,l7,,pegava,"Sonhei que pegava o L7, acordei até triste .",
86,misericord,100.0,grav,22.2,ia,8.3,misericordia,,,"Sonhei que eu já estava no Intermed, misericórdia.",
198,vasc,100.0,ganh,66.7,bah,22.2,vasco,,,Sonhei que o Vasco metia logo três hoje.,
251,tatuag,100.0,faz,96.9,quer,18.8,tatuagem,fazendo,,Sonhei que estava fazendo uma tatuagem.,
46,com,100.0,vontad,10.8,faz,9.6,comendo,,,Sonhei que estava comendo milho cozido com a Manu Gavassi.,
586,peg,100.0,amig,6.5,fog,6.5,pegava,,,Sonhei que pegava a Ayaka.,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida . Deus é mais.,
38,conhec,100.0,lou,100.0,real,18.2,conhecido,louis,,Sonhei que tinha conhecido o Louis.,
63,bolsonar,100.0,morr,44.4,amig,11.1,bolsonaro,,,Eu sonhei que estava jantando com o Bolsonaro.,
525,lembr,100.0,algu,83.3,consig,83.3,lembro,alguem,,"Sonhei que alguém estava grávida, mas não lembro quem foi.",
286,rio,100.0,beir,14.3,dia,14.3,rio,,dia,"Bom dia, sonhei que estava no Rio.",
254,xing,100.0,algu,13.6,menin,13.6,xingava,,,Sonhei que essa garota me xingava pra caramba.,
155,fic,100.0,ia,8.9,pesso,7.6,ficando,,,Sonhei que estava ficando e apaixonadinha pelo Salvador da Rima.,
399,morr,100.0,car,4.9,lembr,4.9,morrido,,,"Nossa, hoje sonhei que a Ivete Sangalo tinha morrido.",
405,alianc,100.0,ganh,33.3,compr,13.3,alianca,,,"Sonhei que colocaram a aliança no meu dedo, que isso.",
441,caramb,100.0,ame,11.1,compr,11.1,caramba,amei,,"Caramba, sonhei que estava em uma escola. Amei.",
594,socorr,100.0,abrac,17.6,gent,17.6,socorro,,,Sonhei que fiquei de quatro. Socorro!,
139,luis,100.0,sonz,100.0,show,11.9,luisa,sonza,,Sonhei que eu era amiga da Luísa Sonza .,
494,fumant,100.0,cachorr,16.7,certez,16.7,fumante,,,Sonhei que virei fumante.,
127,namor,100.0,menin,4.8,car,3.5,namorando,,,"Sonhei que estava namorando, e foi tão gostosinho o sonho.",
173,jog,100.0,faz,8.7,bich,7.1,jogando,,,Eu sonhei que eu e o T3ddy estávamos jogando Roblox.,
2,post,100.0,fot,83.0,instagr,20.8,postava,fotos,,Sonhei que Selene postava várias fotos nos stories.,
508,brac,100.0,faz,16.7,fic,14.6,braco,,,Sonhei que um jacaré mordia meu braço... Foi horrível.,
351,iphon,100.0,ganh,59.3,trez,18.5,iphone,,,Sonhei que eu tinha um iPhone de botão.,
8,cai,100.0,dent,100.0,bizarr,21.4,caia,dente,,Sonhei que meu dente estava mole e caía.,
277,chat,100.0,fic,25.0,anitt,12.5,chata,,anitta,Sonhei que a Anitta era chata.,
568,dogg,100.0,snoop,100.0,namor,40.0,dogg,snoop,,"Atenção, sonhei que peguei o Snoop Dogg.",
569,volt,100.0,cas,12.5,aaron,0.0,voltava,,,Hoje sonhei que ela voltava.,
359,mess,100.0,conhec,33.3,flameng,22.2,messi,,,Sonhei que tinha uma namorada e era amigo do Messi.,
304,adot,100.0,crianc,100.0,cachorr,11.1,adotava,crianca,,Sonhei que eu adotava uma criança. :(,
147,beij,100.0,menin,7.6,algu,6.4,beijei,,,"Sonhei que beijei ela, não tô nada bem.",
190,com,100.0,vontad,14.4,quer,5.6,comeram,,,Sonhei que comeram meu [oculto] e não doeu. Bizarro demais.,
287,dirig,100.0,sab,100.0,aaron,0.0,dirigir,sabia,,E eu que sonhei que não sabia mais dirigir.,
327,gatinh,100.0,cas,15.8,trist,15.8,gatinho,,,De novo sonhei que eu tinha um gatinho. Aff.,
151,pai,100.0,vir,100.0,algu,12.5,pai,virei,,Sonhei que virei pai. Que isso?! ,
645,depressa,100.0,show,17.4,namor,13.0,depressao,,,Sonhei que ganhei um petit gateau e acordei com depressão.,
165,receb,100.0,dia,9.1,trabalh,7.8,recebia,,,Essa noite sonhei que recebia um fisting pela primeira vez.,
588,narut,100.0,assist,16.7,capot,16.7,naruto,,,Essa noite sonhei que eu era o Naruto.,
589,abrac,100.0,cas,12.1,deu,12.1,abracando,casa,,Sonhei que estava em casa abraçando a neblina.,
122,rea,100.0,compr,16.9,mil,14.5,reais,,,Sonhei que o dólar estava nove reais.,
139,luis,100.0,sonz,100.0,show,11.9,luisa,sonza,,Eu sonhei que a Luísa Sonza estava grávida. Do nada.,
41,vend,100.0,eclips,15.8,grav,10.5,vendendo,,,Sonhei que estava vendendo brigadeiro dentro de um avião.,
100,cabel,100.0,pint,100.0,quer,23.5,cabelo,pintar,quero,Quero tanto pintar o cabelo que sonhei que pintava.,
43,malh,100.0,academ,22.2,comec,22.2,malhar,,comecava,Sonhei que eu começava a malhar e ficava gostoso.,
100,cabel,100.0,pint,100.0,quer,23.5,cabelo,pintado,,Sonhei que tinha pintado e cortado o cabelo. Será...,
534,cabel,100.0,aaron,0.0,abacat,0.0,cabelo,,,Sonhei que tinha um cabelo muito comprido.,
36,troc,100.0,ide,25.0,gent,13.2,trocou,,,"Sonhei que ela me trocou, não gostei.",
615,odi,100.0,cas,14.7,menin,11.8,odio,,,"Essa situação me atormenta tanto que até sonhei, que ódio.",
351,iphon,100.0,ganh,59.3,trez,18.5,iphone,ganhava,,Eu sonhei que ganhava um iPhone .,
435,azul,100.0,cabel,100.0,pint,100.0,azul,cabelo,pintei,Sonhei que pintei meu cabelo de azul e ficou horrível.,
111,gat,100.0,cas,16.0,fug,8.0,gato,,,Pior que sonhei que tinha ganhado um gato.,
127,namor,100.0,menin,4.8,car,3.5,namorava,,cara,Sonhei que namorava um cara tão fofo. Manifestando!,
155,fic,100.0,ia,8.9,pesso,7.6,ficando,,,Sonhei que estava ficando com o Justin. Tchau.,
558,mud,100.0,cabel,8.6,ia,8.6,mudava,,,Sonhei que mudava meu nome para Yago.,
637,trist,100.0,fiqu,12.4,cas,7.2,triste,,,"Sonhei que tinham me dado um vape, acordei bem triste.",
553,nov,100.0,grav,12.5,quer,5.8,novo,,,Hoje sonhei que me formei no terceiro ano de novo.,
590,nen,100.0,menin,33.3,ganh,20.0,nenes,,,Sonhei que tive dois nenês.,
406,comig,100.0,fal,95.2,fic,14.3,comigo,falar,,Sonhei que ele voltou a falar comigo.,
101,sept,100.0,fur,85.7,anos,14.3,septo,furava,,Sonhei que furava o septo? .,
190,com,100.0,vontad,14.4,quer,5.6,comendo,,,Sonhei que estava comendo uma xereca.,
140,aranh,100.0,hom,82.4,mulh,17.6,aranha,homem,,Sonhei que eu era o Homem-Aranha.,
603,casal,100.0,marmit,75.0,cham,25.0,casal,,,Sonhei que estava de casal com meu amigo.,
190,com,100.0,vontad,14.4,quer,5.6,comendo,,,Sonhei que estava comendo um rato.,
203,conhec,100.0,pesso,9.4,fal,8.1,conhecido,,,Sonhei que tinha conhecido o [oculto].,
593,jog,100.0,leag,100.0,legends,100.0,jogar,league,legends,Sonhei que tinha voltado a jogar League of Legends.,
535,casament,100.0,ped,91.7,dia,8.3,casamento,pedida,,E eu que sonhei que tinha sido pedida em casamento.,
600,loucur,100.0,compr,8.6,namor,8.6,loucura,,,"Eu sonhei que estava chorando muito, tipo, que loucura.",
594,socorr,100.0,abrac,17.6,gent,17.6,socorro,,gente,"Gente, sonhei que estava na cracolândia. Socorro!",
378,perd,100.0,dia,8.5,chor,7.3,perdia,,,Sonhei que perdia meu celular e acordei em desespero.,
427,adot,100.0,beb,13.7,cachorr,7.8,adotava,,,Sonhei que a Duda Beat me adotava.,
90,saudad,100.0,nov,9.9,volt,9.0,saudades,,,Sonhei que estava na gincana da escola. Saudades.,
250,ganh,100.0,gent,5.9,lind,5.9,ganhava,,,E eu que sonhei que ganhava um pré-treino da Max.,
595,pist,100.0,compr,25.0,premium,25.0,pista,,,Sonhei que o Katiau estava na pista.,
308,luan,100.0,santan,100.0,show,36.4,luan,santana,,Sonhei que o Luan Santana queria ficar comigo.,
406,comig,100.0,fal,95.2,fic,14.3,comigo,,,Sonhei que uma velha era homofóbica comigo.,
379,sequestr,100.0,tent,19.0,car,14.3,sequestrava,,,Sonhei que o Uber me sequestrava.,
146,dirig,100.0,carr,21.7,onibus,7.2,dirigir,,,Sonhei que capotava o Corsa literalmente. Nunca mais vou dirigir.,
153,arrum,100.0,empreg,15.8,cas,10.5,arrumava,emprego,,Sonhei que arrumava um emprego.,
98,ganh,100.0,gent,6.4,aniversari,4.3,ganhava,,,"Sonhei que ganhava o Scandal, só sonho mesmo.",
553,nov,100.0,grav,12.5,quer,5.8,novo,,,"Sonhei que eu era um vampiro de novo, bicho.",
2,post,100.0,fot,83.0,instagr,20.8,postava,fotos,,Sonhei que o Jungkook postava duas fotos.,
644,empreg,100.0,consegu,36.4,nov,18.2,emprego,,novo,Sonhei que deu tudo errado no emprego novo.,
127,namor,100.0,menin,4.8,car,3.5,namorando,,,"Eu sonhei que estava namorando a Xuxa, boy.",
624,traumatiz,91.7,comec,25.0,namor,16.7,traumatizado,,,"Sonhei que tinham invadido meu Tibia de novo, nossa, traumatizado.",
281,rihann,100.0,par,66.7,beb,11.1,rihanna,parido,,Sonhei que a Rihanna tinha parido.,
66,pabll,100.0,vitt,100.0,beij,20.0,pabllo,vittar,beijava,Sonhei que beijava a Pabllo Vittar e era tão bom.,
485,pass,100.0,faz,7.1,cas,5.9,passar,,,Sonhei que não conseguia passar delineador.,
233,namor,100.0,gent,3.7,acredit,1.9,namorando,,,Sonhei que estava namorando.,
597,trisal,100.0,namor,40.0,dia,20.0,trisal,namoro,,Sonhei que meu namoro era um trisal.,
275,paul,100.0,fic,10.0,andre,8.8,paulo,,andre,"Eu sonhei que o Paulo André gravava stories, aí acordei.",
504,pres,100.0,ia,8.5,mae,8.5,presa,,,Sonhei que tinha sido presa e não lembro do porquê.,
551,horrivel,100.0,pesadel,22.3,morr,10.6,horrivel,,,"Sonhei que um cachorro mordeu meu saco, foi horrível .",
402,pesso,100.0,namor,65.7,feliz,11.4,pessoa,namorava,,Sonhei que eu namorava uma pessoa .,
178,pesadel,100.0,faz,6.9,volt,6.9,pesadelo,,,"Sonhei que estava no esul, que pesadelo.",
504,pres,100.0,ia,8.5,mae,8.5,preso,,,Sonhei que tinha sido preso .,
377,tatu,100.0,quer,11.8,bund,5.9,tatuando,,,Eu sonhei que estava me tatuando.,
95,carec,100.0,fic,28.6,chor,9.5,careca,,,"Sonhei que estava careca, que depressão.",
385,tatu,100.0,tatuag,13.0,brac,10.9,tatuado,,,Sonhei que tinha voltado para casa tatuado.,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida.,
46,com,100.0,vontad,10.8,faz,9.6,comi,,,Sonhei que comi um misto quente com a Florence Welch.,
235,tom,100.0,banh,8.3,holland,6.4,tomava,,,Sonhei que o PimpsloI tomava um exposed muito podre .,
65,xix,100.0,faz,88.9,cam,66.7,xixi,fazendo,cama,Sonhei que estava fazendo xixi na cama e acordei assustado.,
127,namor,100.0,menin,4.8,car,3.5,namorava,,,Essa noite sonhei que namorava o Greg Maya.,
355,tra,100.0,car,6.8,send,6.8,traido,,,Sonhei que ele tinha me traído...,
10,brac,100.0,tatuag,100.0,fech,88.9,braco,tatuagem,,Sonhei que tinha uma tatuagem no braço.,
229,florip,100.0,chov,20.0,mor,20.0,floripa,chova,,Sonhei que eu estava em Floripa. Tomara que não chova.,
448,cas,100.0,compr,4.2,fic,4.2,casa,,,Sonhei que estava na minha casa.,
482,cachorrinh,100.0,ganh,22.2,adot,11.1,cachorrinho,ganhava,,"Sonhei que eu ganhava um cachorrinho. Ah, queria tanto.",
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,Sonhei que a Iza estava grávida!,
468,ric,100.0,fic,27.3,vou,18.2,rica,,,Hoje sonhei que era rica.,
520,mama,100.0,ia,60.0,chor,20.0,mamae,ia,,Sonhei que ia ser mamãe.,
551,horrivel,100.0,pesadel,22.3,morr,10.6,horrivel,,,"Sonhei que estava pegando fogo, horrível!",
127,namor,100.0,menin,4.8,car,3.5,namorava,,,"Sonhei que namorava uma [usuário]. Que aleatório, meu Deus .",
198,vasc,100.0,ganh,66.7,bah,22.2,vasco,,,Sonhei que o Vasco tomava de quatro hoje.,
173,jog,100.0,faz,8.7,bich,7.1,jogo,,,Sonhei que o Khris Middleton ia para o jogo hoje.,
615,odi,100.0,cas,14.7,menin,11.8,odio,,,"Sonhei que ficava com ela . Que ódio, mano.",
599,brinc,100.0,cas,10.0,fac,10.0,brincando,,,"Nossa, sonhei que estava brincando com a Valentina .",
83,barb,100.0,tir,31.2,bigod,12.5,barba,,,Sonhei que estava sem barba.,
332,escol,100.0,volt,88.9,ano,11.1,escola,,,Sonhei que não ia mais para a escola.,
437,fal,100.0,pesso,11.8,fic,10.3,falando,,,Sonhei que estava falando em espanhol com algum cliente.,
196,dorm,100.0,acord,7.2,cas,7.2,dormindo,,,Eu dormindo sonhei que não conseguia abrir o olho.,
308,luan,100.0,santan,100.0,show,36.4,luan,santana,,E eu que sonhei que pegava o Luan Santana.,
499,show,100.0,faz,11.2,chor,6.1,show,,,Sonhei que fui no show da Cardi.,
118,termin,100.0,namor,31.2,comig,25.0,terminava,,comigo,Sonhei que ele terminava comigo.,
190,com,100.0,vontad,14.4,quer,5.6,comendo,,,E eu que sonhei que estava comendo no Nashy.,
192,roub,100.0,celul,13.0,carr,7.2,roubado,,,Sonhei que tinha roubado um álbum do Red Velvet.,
75,guerr,100.0,brasil,25.0,acab,12.5,guerra,brasil,,Sonhei que o Brasil estava em guerra com os russos?,
531,fur,100.0,lingu,14.7,umbig,11.8,furado,,umbigo,E eu que sonhei que tinha furado o umbigo.,
432,feit,100.0,fic,10.3,faz,7.7,feito,,,Sonhei que o Pedro tinha feito um mullet curtinho.,
283,bol,100.0,jog,55.2,faz,13.8,bolas,,,Sonhei que arrancavam minhas bolas. Estou muito mal.,
587,mat,100.0,pesso,66.7,sinistr,16.7,matava,pessoa,,Eu sonhei que eu matava uma pessoa.,
537,swift,100.0,taylor,100.0,namor,20.0,swift,taylor,namorava,"Sonhei que eu namorava a Taylor Swift. Hoje, bom dia.",
296,hom,100.0,namor,23.7,fiqu,7.9,homem,,,Sonhei que pegava um homem.,
194,ex,100.0,volt,100.0,amig,5.9,ex,voltava,,Sonhei que voltava com o ex .,
409,menstru,100.0,grav,25.0,amem,12.5,menstruando,,,Sonhei que estava menstruando litros e sem parar .,
368,clon,100.0,whatsapp,100.0,amig,20.0,clonado,whatsapp,,"Eu sonhei que ele tinha clonado meu WhatsApp, boy.",
68,assalt,100.0,send,18.2,lev,9.1,assaltado,,,Sonhei que era assaltado.,
605,quebr,100.0,com,7.0,celul,5.6,quebrado,,,Sonhei que meu AirPod tinha quebrado.,
519,vizinh,93.3,fal,20.0,gost,20.0,,,gostava,Sonhei que ela gostava de outro.,
606,cabel,100.0,curtinh,100.0,cort,95.2,cabelo,curtinho,cortado,Sonhei que tinha cortado meu cabelo curtinho.,
654,paraqued,100.0,pul,100.0,abriu,16.7,paraquedas,pulando,,Sonhei que estava pulando de paraquedas.,
376,gem,100.0,grav,25.6,menin,15.4,gemeos,,,Sonhei que paria gêmeos.,
241,pra,100.0,caramb,23.2,ia,7.3,praia,,,Sonhei que o Pelisson foi comigo na praia. Foi estranho.,
466,along,100.0,abri,33.3,consegu,33.3,alongar,,conseguia,"Eu não sonhei que conseguia me alongar, né?",
220,ouv,100.0,album,16.7,music,12.5,ouvido,,,Sonhei que tinha um fone de ouvido original da Apple.,
204,menin,100.0,namor,13.6,fal,9.1,menina,,,Sonhei que era uma menina.,
203,conhec,100.0,pesso,9.4,fal,8.1,conhecia,,,Sonhei que eu conhecia o Luke Newton?,
535,casament,100.0,ped,91.7,dia,8.3,casamento,pedida,,E eu que sonhei que era pedida em casamento?,
607,bat,100.0,menin,18.1,car,11.7,bati,,,Sonhei que bati o Compass.,
248,,100.0,aaron,0.0,abacat,0.0,,,,Sonhei que estava aqui.,
485,pass,100.0,faz,7.1,cas,5.9,passar,,,Sonhei que eu derreti minha mão no ferro de passar?,
168,the,100.0,namor,18.6,faz,11.6,the,,,Sonhei que estava em um show do The Cure.,
109,seri,100.0,gent,11.3,b,7.5,serio,gente,beijao,"Gente, sério, eu sonhei que dava um beijão tão gostoso.",
421,atac,100.0,dia,12.1,cachorr,9.1,atacada,,,Sonhei que era atacada por uma cobra...,
346,carta,100.0,clon,28.0,compr,24.0,cartao,clonaram,,"Sonhei que clonaram meu cartão, mó parada.",
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida.,
194,ex,100.0,volt,100.0,amig,5.9,ex,voltado,,Sonhei que tinha voltado com meu ex.,
295,pod,100.0,compr,40.0,verdad,11.4,podia,,,Sonhei que eu podia voltar no tempo.,
147,beij,100.0,menin,7.6,algu,6.4,beijava,,,Eu acho que sonhei que beijava o Mikey.,
533,surub,100.0,anitt,20.0,avis,20.0,suruba,,,"Eu sonhei que eu estava em uma suruba, cara.",
98,ganh,100.0,gent,6.4,aniversari,4.3,ganhava,,,Sonhei que o Liverpool ganhava a Champions.,
608,pes,100.0,quer,15.4,conscienc,11.5,pesava,,,Sonhei que pesava 30kg. Será que .,
572,fiz,100.0,fest,9.2,amizad,8.3,fiz,,,Sonhei que fiz um filho.,
553,nov,100.0,grav,12.5,quer,5.8,novo,gravida,,Sonhei que ficava grávida de novo.,
217,trabalh,100.0,faz,10.4,fic,8.2,trabalhava,,,E eu que sonhei que trabalhava da SWAT .,
76,particip,100.0,bbb,24.1,acord,6.9,participava,,,Sonhei que participava de um concurso de voz. .,
433,convers,100.0,gent,13.7,volt,9.6,conversamos,,,"Sonhei que a Kylie estava na minha varanda, conversamos bastante.",
139,luis,100.0,sonz,100.0,show,11.9,luisa,sonza,,Sonhei que era dançarina da Luísa Sonza.,
448,cas,100.0,compr,4.2,fic,4.2,casando,,,Sonhei que estava casando.,
536,ital,100.0,mor,22.2,amig,11.1,italia,,,Lembrei que sonhei que estava na Itália.,
247,massacr,100.0,escol,57.1,acontec,28.6,massacre,escola,,"Caramba, sonhei que tinham feito um massacre na minha escola.",
283,bol,100.0,jog,55.2,faz,13.8,bola,jogando,,"Sonhei que estava jogando bola, que saudades disso.",
493,chor,100.0,grav,11.1,verdad,11.1,chorando,,,Sonhei que estava chorando e acordei chorando pra caramba.,
233,namor,100.0,gent,3.7,acredit,1.9,namorando,,,Sonhei que estava namorando.,
127,namor,100.0,menin,4.8,car,3.5,namorava,,,Sonhei que namorava o Rafael Ramos.,
251,tatuag,100.0,faz,96.9,quer,18.8,tatuagem,fazer,,Lembrei que sonhei que ia fazer uma tatuagem.,
562,faculdad,100.0,desesper,16.7,estud,16.7,faculdade,desesperada,,Sonhei que estava com várias  na faculdade. Acordei desesperada.,
98,ganh,100.0,gent,6.4,aniversari,4.3,ganhava,,,"Sonhei que eu ganhava quatrocentos contos e, infelizmente, acordei...",
609,cai,75.0,porr,56.2,acab,6.2,cai,porrada,,"Sonhei que caí na porrada, acordei boladão .",
576,gem,100.0,grav,100.0,livr,17.6,gemeos,gravida,,Sonhei que estava grávida de gêmeos.,
1,morr,100.0,acident,9.1,assalt,9.1,morri,,,Sonhei que morri.,
592,rol,100.0,amig,7.5,cas,7.5,role,,,Sonhei que eu dava um rolê no shopping de VG.,
183,mot,100.0,compr,63.6,ganh,18.2,moto,comprado,,Sonhei que tinha comprado minha moto que tanto quero.,
275,paul,100.0,fic,10.0,andre,8.8,paulo,,,Sonhei que o Paulo Sousa já tinha caído.,
601,film,100.0,ia,31.0,assist,28.6,filmes,,assistia,Sonhei que assistia a mais de dois filmes no mês.,
58,pai,100.0,cas,8.4,quer,7.0,pai,,,Sonhei que meu pai era cabeludo.,
297,carr,100.0,acident,10.3,compr,10.3,carro,,comprado,Sonhei que tinha comprado meu carro.,
399,morr,100.0,car,4.9,lembr,4.9,morria,,,Sonhei que meu coelho morria. Vou me .,
610,feijo,100.0,com,83.3,almoc,33.3,feijoada,comendo,,Sonhei que estava comendo feijoada.,
76,particip,100.0,bbb,24.1,acord,6.9,participei,,,"Sonhei que participei do Met Gala com a Billie, mano.",
128,fum,100.0,gost,10.0,nov,10.0,fumando,,,Sonhei que estava fumando.,
483,tent,100.0,mat,97.5,algu,7.5,tentado,matar,,Detalhe que eu sonhei que tinham tentado matar meu gato.,
611,turn,100.0,anunc,90.9,brasil,54.5,turne,anunciava,,Sonhei que o Enha anunciava uma turnê.,
612,pavor,100.0,grav,16.7,menin,16.7,pavor,,,"Eu sonhei que namorava um incel. Meu Deus, que pavor.",
178,pesadel,100.0,faz,6.9,volt,6.9,pesadelo,,,Sonhei que não tinha espalhado o contorno direito... pesadelo.,
664,recif,100.0,nev,21.4,abri,14.3,recife,,,Sonhei que fui para Recife.,
613,gomez,100.0,selen,100.0,academ,16.7,gomez,selena,,Sonhei que estava namorando a Selena Gomez.,
316,lev,100.0,tir,17.7,car,13.9,levava,,,Sonhei que levava-o em um retiro.,
103,famil,100.0,trist,26.3,apresent,15.8,familia,,,Sonhei que eu era da família Bridgerton.,
